DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
8/25/2025,NUCOR BRANDENBURG,KY-LOU,IL-PEO,366.58,2069.4,1047.93,1256.53
8/25/2025,NUCOR BRANDENBURG,KY-LOU,WI-EAU,707.4,2291.25,1377.68,1421.78
8/25/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,GA-SAV,1007.36,2741.52,1813.04,1778.68
8/25/2025,THE OKONITE COMPANY,KY-LEX,IL-CHI,444.5,1582.36,829.98,1024.53
8/25/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,IN-IND,190.74,2964.58,330.16,431.31
8/25/2025,JOHN DEERE DUBUQUE WORKS,MN-MIN,ND-FAR,189.36,809.43,305.79,123.03
8/25/2025,"AMES CONSTRUCTION, INC",MN-DUL,MN-MIN,171.91,900,465.58,664.1
8/25/2025,TQL,CA-SF,OR-EUG,525.68,1100,1066.86,1359.44
8/25/2025,THE OKONITE COMPANY,SC-COL,PA-PHI,631.4,2079.52,1291.86,1500.53
8/25/2025,MULTITEK NORTH AMERICA LLC,WI-WAU,ND-BIS,763.9,3200,1525.09,1620.88
8/25/2025,FIRST FLEET TRUCK SALES,MN-DUL,FL-MIA,1822.9,5950,3036.25,1780.64
8/25/2025,CATERPILLAR FREIGHT PAYABLE,MI-DET,SC-COL,717.67,2895,1322.46,1386.27
8/25/2025,NORBORD INDUSTRIES INC.,MN-BEM,WI-APP,494.26,1450.82,1503.66,1700.37
8/25/2025,THE OKONITE COMPANY,SC-COL,MD-BAL,512.37,2058.02,1213.14,1107.63
8/25/2025,AMERICAN ROAD MAINTENANCE,MN-DUL,NV-LAS,1856.05,8300,3060.14,2224.99
8/25/2025,B2B TRANSPORTATION SERVICES INC,OR-POR,ND-GRA,1477.28,4500,3009.46,2364.71
8/25/2025,LOGISTIC DYNAMICS,CA-LOS,IA-DES,1683.68,3100,2908.46,1699.66
8/25/2025,ZUUM TRANSPORTATION,ID-IDA,GA-ATL,1935.1,3300,3391.68,2478.51
8/25/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,456.02,245.58
8/25/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,357.8,123.03
8/25/2025,CR MEYER,WI-APP,GA-AUG,1043.37,3000,1845.3,1901.94
8/25/2025,CR MEYER,WI-APP,GA-MAC,992.6,3000,1818.19,1809.83
8/25/2025,JOHN DEERE DUBUQUE WORKS,IL-CHI,ND-FAR,800.8,2482.07,1476.06,1554.51
8/25/2025,THE OKONITE COMPANY,CA-FRE,TX-TEM,1583.51,4392.4,2835.6,2431.67
8/25/2025,EPIC PIPING,TX-HOU,MN-DUL,1348.06,3425,2655.9,2336.09
8/25/2025,CATERPILLAR FREIGHT PAYABLE,TX-HOU,ND-FAR,1327.43,3420.32,2169.91,1760.87
8/25/2025,NUCOR BRANDENBURG,KY-LOU,WI-MIL,429.1,2097.8,929.15,1260.65
8/25/2025,ROEN SALVAGE CO,MN-DUL,WI-APP,301.21,1950,968.95,769.4
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,MN-DUL,102.38,664.52,473.96,416.87
8/25/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,429.27,233.04
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,2086.9,1994.05
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,2235.95,1999.73
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,2452.74,2573.7
8/25/2025,JOHN DEERE DUBUQUE WORKS,MD-BAL,MN-MIN,1316.07,3365.03,2143.03,2088.98
8/25/2025,NUCOR BRANDENBURG,KY-LOU,MN-MAN,706.65,2271.48,1230.67,1413.43
8/25/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,WI-MAD,841.4,2466.35,1360.58,1664.78
8/25/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,SC-NCH,940.51,3279.24,1868.3,1872.92
8/25/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,AL-BIR,992.3,2919.17,1853.23,1999.81
8/25/2025,H-E PARTS INTERNATIONAL,NV-REN,MN-DUL,1513.46,4500,2820.63,2373
8/25/2025,THE OKONITE COMPANY,CA-FRE,TX-TEM,1583.51,4392.4,2550.11,2068.52
8/25/2025,THE OKONITE COMPANY,CA-FRE,IA-DAV,1998.07,5729.5,3256.09,2150.37
8/25/2025,CHART INC.,MN-MIN,AL-MOB,1196.74,3950,1947.11,1592.02
8/25/2025,GERDAU AMERISTEEL,GA-ATL,WI-WAU,965.48,2671.35,2126.94,1254.62
8/25/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,WI-APP,900.8,2497.72,1456.96,1639.23
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,2034.54,2118.96
8/25/2025,NUCOR BRANDENBURG,KY-LOU,WI-APP,512.59,1761.56,1104.62,1323.85
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,2015.11,2145.46
8/25/2025,USG CORPORATION,MN-DUL,NY-SYR,1166.08,4448.32,1914.5,1678.28
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-EAU,185.18,845.3,377.58,236.35
8/25/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,MI-GRA,496.5,1761.96,910.81,1080.41
8/25/2025,LOUISIANA-PACIFIC CORPORATION,AL-MOB,MN-MIN,1131.3,3116.8,2041.95,2040.58
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NC-CHA,1110.1,2837.72,1916.14,2012.02
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1915.37,1070.8
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1787.3,1779.16
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1875.41,1981.92
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1159.54,2952.3,2161.66,2135.71
8/25/2025,USG CORPORATION,MN-DUL,NY-ALB,1306.4,4963.52,2518.61,2491.35
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-WAU,269.75,1211.85,737.04,771.52
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,ME-BAN,1746.18,4698.54,3043.72,2514.72
8/25/2025,THE OKONITE COMPANY,AL-HUN,CA-FRE,2100.16,7248.21,3664.97,2368.74
8/25/2025,MULTITEK NORTH AMERICA LLC,WI-WAU,WV-CHA,976.61,3100,1633.15,1698.79
8/25/2025,SONOCO,WI-APP,MN-DUL,354.53,1209.4,629.33,285
8/25/2025,USG CORPORATION,MN-DUL,NY-MET,1298.7,4934.08,2137.68,2221.19
8/25/2025,GERDAU AMERISTEEL,GA-ATL,IA-CED,798.9,2320.8,1771.12,1999.18
8/25/2025,LOUISIANA-PACIFIC CORPORATION,AL-MOB,MN-MIN,1150.35,3111.44,2263.18,2151.07
8/25/2025,THE OKONITE COMPANY,SC-COL,MN-MIN,1466.23,4636.12,2742.98,2220.7
8/25/2025,NUCOR BRANDENBURG,KY-LOU,MN-MAN,706.65,2271.48,1332.61,1383.85
8/25/2025,THE OKONITE COMPANY,SC-COL,MT-BIL,2020.39,6743.46,3548.59,2447.1
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1108.8,3371.7,2113.5,2131.9
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,IA-DES,463.06,1487.2,922.58,1067.97
8/25/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1788.91,1950.68
8/25/2025,NUCOR BRANDENBURG,KY-LOU,WI-APP,507.26,2089.62,905.67,925.44
8/25/2025,THE OKONITE COMPANY,SC-COL,WA-SPO,2571.73,8616.3,4476.02,2598.71
8/25/2025,JOHN DEERE DUBUQUE WORKS,MD-BAL,MN-MIN,1491.09,3961.15,2422.69,2024.64
8/25/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IA-DES,526.13,1477.52,846.75,1131.03
8/25/2025,LYNN HENDRIX,WI-MAR,TX-HOU,1471.63,5925,2747.67,2239.28
8/24/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,ME-BAN,1746.18,4698.54,2934.94,2497.44
8/24/2025,CH ROBINSON,TN-NAS,TN-NAS,4018.19,12600,6457.87,2236.01
8/24/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,MO-KAN,1232.36,3280.74,1982.83,1464.97
8/24/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,OK-OKC,1185.5,3884.21,2241.03,1401.28
