DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
8/29/2025,DONALDSON COMPANY,TN-KNO,TN-MEM,476.9,1093.88,792.71,607.41
8/29/2025,FISHER SCIENTIFIC,NC-RAL,GA-ATL,456.79,952.9,817.37,733.49
8/29/2025,FISHER SCIENTIFIC,NC-RAL,GA-ATL,487.3,952.9,768.26,778.25
8/29/2025,ECHO GLOBAL LOGISTICS,NC-CHA,AL-BIR,355.48,700,543.93,573.05
8/29/2025,CH ROBINSON,WV-CHA,GA-ATL,636.5,1200,1072.98,962.89
8/29/2025,SCHNEIDER LOGISTICS,NC-CHA,GA-ATL,300.53,750,418.31,573.92
8/29/2025,SCHNEIDER LOGISTICS,NC-CHA,GA-ATL,300.53,750,542.91,658.61
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,NC-CHA,GA-ATL,250.57,925,352.4,506.03
8/29/2025,GE APPLIANCE WEB INVOICING,TX-DAL,LA-BAT,441.1,1033.78,649.01,615.68
8/29/2025,TOYO TIRES,TN-NAS,AL-BIR,213.99,665.21,452.08,632.73
8/29/2025,HYDRO GEAR,SC-GRE,TN-JAC,472.58,1208.65,701.53,737.43
8/29/2025,O AND M HALYARD,TN-MEM,TN-KNO,419.77,1110.9,597.36,306.09
8/29/2025,ELECTROLUX,NC-GRN,NC-ASH,333.46,906.32,560.89,606.39
8/29/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,672.88,1566.14,957.8,372.65
8/29/2025,GE APPLIANCE WEB INVOICING,AL-HUN,GA-ATL,266.7,700.23,513.82,383.44
8/29/2025,HAYWARD POOL PRODUCTS,TN-NAS,NC-GBO,414.91,1095.16,685.69,535.21
8/29/2025,HAYWARD POOL PRODUCTS,TN-NAS,NC-GBO,414.91,1095.16,685.69,497.78
8/29/2025,TOYO TIRES,TX-DAL,TX-HOU,271.7,785.24,378.32,575.59
8/29/2025,BRIDGESTONE,TN-NAS,AL-BIR,164.09,975,312.1,410.06
8/29/2025,TOYO TIRES,TX-DAL,MS-JAC,527.38,1296.05,799.23,369.1
8/29/2025,TOYO TIRES,TX-DAL,TX-HOU,296.43,881.73,450.25,588.07
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,345.31,887.04,615.6,271.88
8/29/2025,LG CNS AMERICA INC,TN-NAS,GA-ATL,213.4,731.85,431.3,205.48
8/29/2025,TOYO TIRES,TX-DAL,MS-JAC,438.02,774.4,649.42,681.12
8/29/2025,BRIDGESTONE,TN-NAS,GA-ATL,220.94,1332.48,385.3,494.07
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,NC-ASH,KY-LEX,304.99,750,564.05,759.38
8/29/2025,STANLEY BLACK AND DECKER,KY-LOU,NC-CHA,486.33,1396.46,763.88,686.88
8/29/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,TN-NAS,249.55,938,403.44,260.9
8/29/2025,STANDARD TEXTILE,SC-GRE,TX-DAL,1000.75,2405.7,1481.41,1156.06
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,WI-MIL,KY-LOU,458.81,1400,772.69,714.82
8/29/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,TN-NAS,239.95,938,367.02,595.87
8/29/2025,CARLSTAR,GA-ATL,SC-COL,209.47,648.16,351.07,570.52
8/29/2025,CARLSTAR,GA-ATL,NC-CHA,268.99,667.64,436.95,589.1
8/29/2025,POREX,VA-RIC,TN-KNO,474.95,1087.52,695.88,677.48
8/29/2025,CARLSTAR,GA-ATL,AL-BIR,187.19,639,320.15,470.31
8/29/2025,BRIDGESTONE,TN-NAS,GA-ATL,220.94,1332.48,307.87,582.32
8/29/2025,BRIDGESTONE,TN-NAS,GA-ATL,216.31,840.02,408.22,499.51
8/29/2025,BRIDGESTONE,TN-NAS,AL-BIR,235,1249.56,375.57,230.22
8/29/2025,AMERICAN HONDA MOTOR HOD,AL-BIR,TN-KNO,211.75,850.75,444.34,501.01
8/29/2025,ECHO GLOBAL LOGISTICS,GA-SAV,SC-MB,302.04,800,465.99,616.68
8/29/2025,SMURFIT WESTROCK,FL-JAC,TN-CHT,445.34,794.83,634.85,694.94
8/29/2025,PETOSKEY PLASTICS,TN-KNO,IN-IND,395.84,1181.02,617.74,669.62
8/29/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,694.22,391.82,178.46
8/29/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,694.22,385.45,185.21
8/29/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,KY-LEX,361.81,1292,553.4,629.62
8/29/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,SC-MB,328,1451,514.43,634.43
8/29/2025,CLOROX,KY-LEX,GA-ATL,310.51,1035.12,432.17,220.96
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-ATL,TN-MEM,355.13,800,540.97,709.84
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,356.32,1050.96,523.19,186.08
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,547.35,1300.03,760.72,629.46
8/29/2025,BLUE BIRD,KY-LOU,GA-MAC,528.48,1419.88,747.83,664.24
8/29/2025,PEPSI LOGISTICS COMPANY INC,TX-HOU,TX-DAL,277.12,935,432.98,442.3
8/29/2025,TOYO TIRES,TN-NAS,AL-BIR,252.1,613.14,544.33,286.53
8/29/2025,ECHO GLOBAL LOGISTICS,IN-IND,SC-GRE,589.31,1345,1005.23,921.57
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,AL-MON,VA-RIC,738.11,1700,1094.68,1080.42
8/29/2025,TOYO TIRES,TN-NAS,AL-DOT,404.15,952.97,756.55,757.15
8/29/2025,AMARR DOOR,GA-ATL,NC-GBO,258.63,780.55,414.74,263.94
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-CHT,NC-ASH,284.13,1080,523.09,553.91
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-DAL,NC-CHA,1069.81,2135,1526.13,1294.44
8/29/2025,QTG,VA-WYT,SC-GRE,259.79,685.5,432.78,202.94
8/29/2025,HOBART CORPORATION,OH-CIN,GA-SAV,717.7,1728.48,1061.41,1055.15
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,WI-MAD,GA-ATL,854.73,2200,1296.85,930.03
8/29/2025,ECHO GLOBAL LOGISTICS,NC-RAL,GA-ALB,426.38,1000,735.25,648.06
8/29/2025,SCHNEIDER LOGISTICS,TN-KNO,AL-MON,385.34,1000,620.69,656.38
8/29/2025,CATERPILLAR,SC-NCH,OH-DAY,713.49,1493.13,1007.93,379.28
8/29/2025,CINTAS CORPORATION,OH-COL,TN-KNO,387.04,1097.6,538.32,553.55
8/29/2025,ECHO GLOBAL LOGISTICS,OK-TUL,KY-BGR,714.1,1213.36,1022.65,898.62
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,356.32,1050.96,523.19,168.99
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,354.99,1050.96,493.85,167.14
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,354.99,1050.96,493.85,460.44
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,GA-ATL,196.53,894.24,301.51,375.68
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,355.22,1005.72,557.63,485.72
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,355.22,1005.72,494.16,491.08
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,546.27,1300.03,788.43,547.25
8/29/2025,DAIKIN COMFORT TECH MFG,GA-ATL,NC-GRN,461.06,1280.17,723.69,573.46
8/29/2025,DAIKIN COMFORT TECH MFG,GA-ATL,SC-MB,347.81,997.6,515.91,513.97
8/29/2025,TOYO TIRES,TX-DAL,LA-NO,582.14,1283.2,856.03,767.11
8/29/2025,SINKRO,OH-CIN,VA-RIC,539.89,1488.48,955.05,700.94
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,IL-CHI,TN-JOH,652.69,1850,990.15,916.8
8/29/2025,GRAPHIC PACKAGING,AL-HUN,GA-MAC,301.08,740.61,496.65,582.06
8/29/2025,DAIKIN COMFORT TECH MFG,GA-ATL,SC-COL,185.41,676.26,307.11,423.99
8/29/2025,TOYO TIRES,TN-NAS,GA-ALB,433.2,1345.4,603.47,598.67
8/29/2025,ARRIVE LOGISTICS,GA-COL,LA-BAT,456.16,1000,755.17,709.84
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-JOH,GA-COL,335.42,739.5,483.51,604.87
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,SC-GRE,OH-CIN,441.61,1115,622.12,743.9
8/29/2025,BRIDGESTONE #3487,GA-ATL,NC-RAL,449.01,1537.38,689.2,668.18
8/29/2025,GRAPHIC PACKAGING,LA-MON,VA-HAR,1032.04,2586.96,1581.3,966.25
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-NAS,GA-ATL,244.92,871,375.32,240.36
8/29/2025,BSH,TN-KNO,TX-DAL,901.29,2272.73,1312.7,466.4
8/29/2025,BRIDGESTONE,TN-NAS,TX-DAL,747.59,1708.02,1177.2,864.14
8/29/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,694.22,347.86,132.51
8/29/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,694.22,477.91,459.06
8/29/2025,CH ROBINSON,FL-PEN,SC-GRE,449.34,900,714.57,656.94
8/29/2025,BRIDGESTONE,TN-CHT,TX-DAL,766.69,1856.46,1259.11,833.29
8/29/2025,STANDARD TEXTILE,GA-ATL,SC-GRE,260.52,789.75,426.87,558.82
8/29/2025,BLUE STAR,TN-KNO,OH-CIN,252.28,755.92,362.84,452.74
8/29/2025,ALUMINUM RESOURCES,AR-LIT,TN-NAS,319.19,1525.68,608.67,280.45
8/29/2025,SMURFIT WESTROCK,TX-BEA,GA-ATL,723.28,1888.66,1178.52,980.02
8/29/2025,ECHO GLOBAL LOGISTICS,TX-HOU,TN-KNO,997.91,2150,1407.49,1490.86
8/29/2025,CARLSTAR,GA-ATL,OK-TUL,825.82,1605.28,1217.64,1173.53
8/29/2025,QTG,VA-WYT,SC-COL,255.94,798,470.78,240.38
8/29/2025,BRIDGESTONE,TN-NAS,TX-DAL,724.84,1710.82,1038.08,1134.38
8/29/2025,QTG,VA-WYT,SC-COL,229.39,798,445.1,429.73
8/29/2025,MASONITE US OPERATIONS,MS-JAC,TN-NAS,407.69,1067.87,682.94,603.74
8/29/2025,RANGER BRAKE PRODUCTS INC,GA-SAV,TN-NAS,486.61,1135,704.59,762.48
8/29/2025,SMURFIT WESTROCK,MS-TUP,GA-ATL,292.56,776.74,601.74,224.88
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-MEM,TN-CHT,272.78,825,397.63,516.42
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,KY-LOU,MD-BAL,551.31,1599.21,875.39,760.04
8/29/2025,CORNERSTONES,TN-CHT,NC-GRN,638.88,1558.17,966.57,787.26
8/29/2025,GRAPHIC PACKAGING,GA-MAC,VA-ROA,514.69,1282.39,799.69,664.53
8/29/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,GA-SAV,479.84,1437.03,800.56,342.32
8/29/2025,AP EMISSIONS,NC-RAL,KY-LEX,550.66,1250.09,859.44,572.49
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-DAL,OH-COL,1039.18,2175,1520.12,1375.23
8/29/2025,EVONIK CORPORATION,LA-NO,KY-PAD,573.79,1512.84,824.09,552.34
8/29/2025,EVONIK CORPORATION,LA-NO,KY-PAD,573.79,1362.84,832.34,279.82
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,WI-APP,AL-HUN,850.32,2275,1340.76,1254.11
8/29/2025,RED DIAMOND FOODS,LA-NO,AL-BIR,358.18,917.62,698.98,784.16
8/29/2025,ASHLAND CHEMICAL,KY-PAD,NC-GBO,605.27,2060.5,841.05,765.84
8/29/2025,NATIONAL PRESTO,TN-MEM,MS-JAC,203.01,806.61,300.03,437.86
8/29/2025,AMERICAN HONDA MOTOR HOD,GA-ATL,OH-DAY,556.15,1646,873.81,392.63
8/29/2025,AMERICAN HONDA MOTOR HOD,GA-ATL,OH-DAY,554.86,1646,953.17,703.67
8/29/2025,AP EMISSIONS,NC-RAL,VA-HAR,274.35,987.9,420.2,514.9
8/29/2025,DAIKIN COMFORT TECH MFG,GA-ATL,NC-RAL,378.66,1028.77,587.02,329.43
8/29/2025,SMURFIT WESTROCK,MS-TUP,KY-LOU,307.24,787.54,612.74,657.78
8/29/2025,SMURFIT WESTROCK,MS-TUP,KY-LOU,307.24,787.54,612.74,674.65
8/29/2025,INTERNATIONAL COMFORT PRODUCTS,TN-NAS,OH-COL,463.14,1144,719.77,580.39
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,VA-RIC,AL-BIR,666.61,1475,1120.86,1157.11
8/29/2025,WERNER LOGISTICS,TX-DAL,AL-BIR,674.13,1289.68,960.2,933.85
8/29/2025,TUFF TORQ CORPORATION,TN-JAC,TN-KNO,358.1,946.56,614.83,542.93
8/29/2025,INTERNATIONAL COMFORT PRODUCTS,TN-NAS,VA-ROA,489.79,1339.45,748.85,574.02
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,TX-DAL,867.95,2430.49,1205.47,708.11
8/29/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,TX-DAL,848.23,2430.49,1205.62,928.14
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,355.22,1005.72,531.55,461.38
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,FL-TAL,GA-ATL,327.87,1196.62,677.18,532.83
8/29/2025,FELLERS,TX-DAL,OK-TUL,309.49,794.48,499.3,611.74
8/29/2025,VI JON,TN-NAS,GA-ATL,314.01,730.08,569.85,596.96
8/29/2025,AMARR DOOR,GA-ATL,NC-GBO,258.63,780.55,409.85,179.91
8/29/2025,GEORGIA PACIFIC CONSUMER PROD,AL-MOB,KY-BGR,448.04,1080.38,691.85,630.52
8/29/2025,CUMMINS ENGINE,NC-CHA,OH-CIN,457.48,898.02,742.69,796.83
8/29/2025,SMURFIT WESTROCK,VA-HAR,NC-GBO,246.2,668.29,614.78,364.83
8/29/2025,SMURFIT WESTROCK,VA-HAR,NC-GBO,246.2,668.29,509.08,617.57
8/29/2025,VGP HOLDINGS LLC,OH-CIN,GA-ATL,489.02,1317.64,790.47,737.73
8/29/2025,VGP HOLDINGS LLC,OH-CIN,TN-KNO,273.86,986,420.86,620.61
8/29/2025,VGP HOLDINGS LLC,OH-CIN,NC-GBO,442.68,1319.34,675.91,726.01
8/29/2025,QTG,TN-MEM,TX-HOU,613.55,1580.5,1037.12,798.81
8/29/2025,QTG,GA-ATL,NC-ASH,166.91,642.5,435.83,423.08
8/29/2025,QTG,TN-MEM,TX-HOU,691.75,1564.5,1298.18,1207.01
8/29/2025,QTG,GA-ATL,SC-NCH,306.33,707.5,437.97,575.82
8/29/2025,QTG,GA-ATL,SC-NCH,306.33,707.5,493.14,569.33
8/29/2025,QTG,TN-MEM,TX-HOU,683.01,1564.5,1074.56,966.4
8/29/2025,QTG,GA-ATL,SC-NCH,314.6,720.5,455.04,587.7
8/29/2025,BSH,NC-GRN,TN-NAS,667.12,1568.17,926.88,900.92
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,AL-HUN,KY-LEX,329.4,925,585.85,669.04
8/29/2025,QTG,GA-ATL,TN-MEM,344.91,881,626.6,567.82
8/29/2025,WALMART,GA-ATL,KY-BGR,356.35,758.03,587.28,417.41
8/29/2025,ECHO GLOBAL LOGISTICS,KY-LEX,NC-CHA,436.78,1000,673.41,671.29
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-ATL,KY-LEX,392.69,938.14,550.75,695.2
8/29/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,TN-CHT,451.19,1527.27,658.69,701.4
8/29/2025,QTG,GA-ATL,TN-MEM,344.91,881,636.89,560.56
8/29/2025,CATERPILLAR,SC-NCH,OH-DAY,713.49,1493.13,1151.07,713.95
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,531.94,1351.76,835.86,539.86
8/29/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,340.89,863.28,511.68,401.23
8/29/2025,INTERNATIONAL COMFORT PRODUCTS,TN-NAS,SC-MB,621.03,1697.94,1018.88,488.57
8/29/2025,INTERNATIONAL COMFORT PRODUCTS,TN-NAS,VA-ROA,491.9,1339.45,844.57,772.12
8/29/2025,TOYO TIRES,TN-NAS,NC-CHA,408.88,1268.88,751.96,686.5
8/29/2025,GRAPHIC PACKAGING,GA-MAC,TN-NAS,362.08,719.63,631.03,289.86
8/29/2025,HOMETOWN FOOD COMPANY,TN-JAC,LA-NO,440.27,1151.14,797.65,316.87
8/29/2025,VI JON,TN-NAS,IN-IND,244.96,720.76,366.51,655.87
8/29/2025,ECHO GLOBAL LOGISTICS,NC-CHA,AL-BIR,355.48,700,541.02,681.99
8/29/2025,AVRT BRIDGE (750)NORTH AMERICA,MS-TUP,TN-CHT,270.5,780,466.8,621.75
8/29/2025,CHEVRON USA INC,TX-HOU,TX-DAL,275.95,701.8,432.06,255.19
8/29/2025,QTG,VA-WYT,TN-KNO,183.51,586.5,365.64,395.39
8/29/2025,QTG,VA-WYT,TN-KNO,183.51,586.5,553.81,397.06
8/29/2025,DAIKIN COMFORT TECH MFG,TX-HOU,GA-ATL,899.3,2164.18,1320.34,1006.76
8/29/2025,DAIKIN COMFORT TECH MFG,TX-HOU,GA-ATL,899.3,2164.18,1344.79,1068.18
8/29/2025,QTG,GA-ATL,AL-HUN,107.45,645,212.62,242.84
8/29/2025,QTG,VA-WYT,TN-KNO,183.51,586.5,393.55,406.35
8/29/2025,QTG,VA-WYT,TN-KNO,183.51,586.5,531.8,460.47
8/29/2025,QTG,TN-MEM,TN-NAS,304.06,864,423.2,507.25
8/29/2025,QTG,TN-MEM,TN-NAS,300.78,864,449.13,205.3
8/29/2025,QTG,TN-MEM,TN-CHT,305.07,859.5,450.4,519.82
8/29/2025,PITT OHIO,OH-CIN,TN-NAS,297.44,1057.53,498.39,196.1
8/29/2025,AVRT BRIDGE TRAFFIC,NC-CHA,MD-BAL,459.04,1814.6,638.21,259.25
8/29/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,KY-BGR,AL-BIR,298.22,925.61,524.57,262.61
8/29/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,KY-BGR,AL-BIR,298.22,925.61,496.81,172.81
8/29/2025,PITT OHIO,OH-CIN,TN-NAS,297.44,957.53,462.93,204.22
8/29/2025,PITT OHIO,OH-CIN,TN-NAS,297.44,1057.53,453.05,186.54
8/29/2025,PITT OHIO,OH-CIN,TN-KNO,280.79,1002.07,429.98,174.59
8/29/2025,CINTAS CORPORATION,AL-MON,FL-JAC,365.54,1457.18,612.08,400.74
8/29/2025,PITT OHIO,OH-CIN,TN-KNO,280.79,1002.07,429.98,166.93
8/29/2025,TENNSCO CORPORATION,TN-NAS,WI-MIL,574.38,1630.35,889.5,666.54
