DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
8/29/2025,SSAB MINNESOTA INC,IA-DAV,TN-MEM,546,1656.26,1437.09,1537.56
8/29/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,IN-IND,674.2,2252.79,1391.77,1072.64
8/29/2025,GERDAU AMERISTEEL,IA-DAV,ND-FAR,716.28,1975.5,1363.79,1037.71
8/29/2025,GERDAU AMERISTEEL,TX-DAL,WI-MAD,1043.78,2686.5,2063.87,1666.91
8/29/2025,NORBORD INDUSTRIES INC.,MN-DUL,WI-APP,265.05,791.63,465.89,569.97
8/29/2025,NORBORD INDUSTRIES INC.,MN-DUL,WI-LAC,228.26,671.23,370.99,485.21
8/29/2025,GERDAU AMERISTEEL,TX-DAL,WI-MAD,1043.78,2686.5,1808.44,1240.49
8/29/2025,THE OKONITE COMPANY,MA-BOS,LA-NO,1523.46,4663.12,2499.13,2091.76
8/29/2025,NUCOR BRANDENBURG,KY-LOU,WI-MIL,429.1,1722.8,833.99,783.2
8/29/2025,NUCOR BRANDENBURG,KY-LOU,WI-MIL,429.1,1722.8,1117.65,1109.03
8/29/2025,JOHN DEERE DUBUQUE WORKS,IA-DAV,MN-MIN,457.62,1314.22,1022.25,670.55
8/29/2025,USG CORPORATION,MN-DUL,NY-SYR,1166.08,4436.83,1914.09,1563.58
8/29/2025,NUCOR BRANDENBURG,KY-LOU,WI-MIL,429.1,1722.8,803.17,726.77
8/29/2025,NUCOR BRANDENBURG,KY-LOU,IL-PEO,368,2119.8,933.99,1087.77
8/29/2025,D&D BEVERAGE LLC,MN-MAN,MN-DUL,313.88,1171.75,577.32,269.63
8/29/2025,THE OKONITE COMPANY,SC-COL,AR-LIT,751.86,2101.68,1402.98,1420.03
8/29/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,429.18,268.93
8/29/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,363.69,458.3
8/29/2025,NORBORD INDUSTRIES INC.,MN-DUL,MN-MAN,197.82,697.92,334.36,449.79
8/29/2025,SHAKA INC,MN-DUL,PA-HAR,1211.99,4100,2015.25,2010.98
8/29/2025,NUCOR BRANDENBURG,KY-LOU,MN-MIN,792.79,3093.77,1485.1,1439.64
8/29/2025,LOUISIANA-PACIFIC CORPORATION,WI-WAU,NY-ROC,931.6,2864.67,1719.48,1477.29
8/29/2025,THE OKONITE COMPANY,AL-HUN,SC-COL,463.15,1889.32,1302.31,968.29
8/28/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-DUL,29.69,290,67.44,60.68
8/28/2025,ROEN SALVAGE CO,MN-DUL,WI-APP,301.21,1950,968.73,843.38
8/28/2025,SHEER LOGISTICS,MN-DUL,MN-DUL,61.07,800,126.82,96.1
8/28/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IL-CHI,800.5,2004.92,1287.2,921.3
8/28/2025,POLARIS LOGISTICS GROUP,WI-APP,MN-DUL,367.01,1050,679.2,664.18
8/28/2025,GREAT LAKES STONE,MN-MIN,MN-DUL,211.01,725,388.98,196.44
8/28/2025,MENARD INC,WI-EAU,MN-DUL,221.19,765.9,360.05,478.12
8/28/2025,TQL,NJ-NEW,KY-BGR,862.72,1450,1614.76,885.61
8/28/2025,CATERPILLAR FREIGHT PAYABLE,IN-IND,WI-MAD,294.3,2053.19,920.27,747.74
8/28/2025,TQL,MD-BAL,AL-HUN,750.29,1200,1569.59,1324.35
8/28/2025,CATERPILLAR FREIGHT PAYABLE,IN-ELK,IL-SPR,238.48,2180.73,391.32,208.06
8/28/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,401.24,229.49
8/28/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,357.73,159.86
8/28/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-EAU,185.18,845.3,354.95,176.37
8/28/2025,"SPECTRUM TRUCKING & LOGISTICS, INC.",SC-NCH,KY-LOU,643.69,1275,1267.26,947.51
8/28/2025,THE OKONITE COMPANY,SC-COL,IN-GAR,817.06,2516.36,1417.85,794.55
8/28/2025,GLOBAL FINISHING SOLUTIONS,WI-WAU,NE-LIN,616.52,3245,1402.23,1005.13
8/28/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,NC-CHA,597,1591.3,961.99,754.37
8/28/2025,NUCOR BRANDENBURG,KY-LOU,IL-PEO,366.58,1694.4,1406.71,537.86
8/28/2025,BENDTEC INC.,MN-DUL,KS-WIC,780.86,2950,1311.2,387.62
8/28/2025,NORBORD INDUSTRIES INC.,MN-BEM,WI-APP,500.15,1443,1018.68,900.76
8/28/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,WI-WAU,967.44,2825.76,2165.63,1992.4
8/28/2025,CHART INC.,MN-MIN,AL-MOB,1172.32,3950,2141.94,1400.84
8/28/2025,SSAB MINNESOTA INC,MN-MIN,OK-TUL,691.33,2045.94,1869.86,1173.94
8/28/2025,LOUISIANA-PACIFIC CORPORATION,WI-APP,MN-MIN,278.07,945.14,448.18,190.31
8/28/2025,THE OKONITE COMPANY,SC-COL,WI-MAD,1009.7,3662.1,2491.19,1320.83
8/28/2025,H-E PARTS INTERNATIONAL,NV-REN,MN-DUL,1513.46,4500,3008.49,2236.68
8/28/2025,CATERPILLAR FREIGHT PAYABLE,IN-IND,IL-CHI,162.25,1661.76,439.79,391.81
8/28/2025,JOHN DEERE DUBUQUE WORKS,MD-BAL,MN-MIN,1389.47,3804.76,2758.84,2176.57
8/28/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,WI-MAD,841.4,2466.35,1360.29,1345.36
8/28/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,MN-MIN,1093.3,2960.11,1764.99,1832.69
8/28/2025,CATERPILLAR FREIGHT PAYABLE,NC-GBO,MN-MIN,1411.9,3793.92,2489.75,1562.35
8/28/2025,THE OKONITE COMPANY,KY-LEX,ID-BOI,2276.76,8251.93,3774.39,1627.74
8/28/2025,THE OKONITE COMPANY,SC-COL,KY-LOU,550.69,1681.68,1275.5,1011.56
8/28/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,486.1,364.07
8/28/2025,GERDAU AMERISTEEL,TX-DAL,WI-MAD,1043.78,2686.5,1896.65,1512.26
8/28/2025,NORBORD INDUSTRIES INC.,MN-DUL,MN-MAN,236.72,710.67,566.99,700.55
8/28/2025,GERDAU AMERISTEEL,TN-MEM,MN-MAN,767.57,2207.85,1554.57,1189.53
8/28/2025,SSAB MINNESOTA INC,IA-DAV,TX-HOU,1008.2,4120.01,1965,1439.57
8/28/2025,EPIC PIPING,TX-HOU,MN-DUL,1348.06,3425,2478.26,1443.82
8/28/2025,NUCOR BRANDENBURG,KY-LOU,WI-MIL,429.1,1722.8,786.11,760.76
8/28/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,AL-BIR,992.3,2919.17,1841.76,1667.42
8/28/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,IL-CHI,334.7,1117.29,655.05,873.77
8/28/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,IA-DES,463.06,1487.2,799.37,678.35
8/28/2025,CHART INC.,MN-MIN,AL-MOB,1220.61,3950,2060.14,1226.58
8/28/2025,CATERPILLAR FREIGHT PAYABLE,TX-HOU,MN-MIN,1320.34,3644.31,2145.06,1481.39
8/28/2025,THE OKONITE COMPANY,KY-LEX,VA-RIC,472.33,1630.86,999.95,773.18
8/28/2025,LOUISIANA-PACIFIC CORPORATION,AL-BIR,WI-EAU,1155.32,3526.8,1971.87,941.06
8/28/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-APP,281.37,928.74,692.28,666.31
8/28/2025,GERDAU AMERISTEEL,GA-ATL,WI-APP,873,2440.5,1628.15,1713.03
8/28/2025,LOUISIANA-PACIFIC CORPORATION,ME-BAN,FL-JAC,1481.43,4028,2382.41,1884.3
8/28/2025,USG CORPORATION,MN-DUL,PA-STA,1057.31,4469.08,1956.05,1935.14
8/28/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,429.18,229.02
8/28/2025,SONOCO,WI-APP,MN-DUL,353.81,1205.91,640.33,537.92
8/28/2025,THE OKONITE COMPANY,SC-COL,WA-SPO,2571.73,8590.19,4511.72,2666.93
8/28/2025,LOUISIANA-PACIFIC CORPORATION,NC-CHA,MN-MIN,1093.3,2960.11,1763.4,1784.53
8/28/2025,LOUISIANA-PACIFIC CORPORATION,AL-BIR,WI-APP,912.01,2554.95,1591.07,1474.55
8/28/2025,GERDAU AMERISTEEL,TN-MEM,IL-CHI,555.52,1561,1605.51,1354.39
8/28/2025,KNIGHT FORESTRY,WI-MAR,GA-SAV,1302.05,4925,2470.77,2091.46
8/28/2025,LOUISIANA-PACIFIC CORPORATION,WI-WAU,NY-ROC,931.6,2864.67,1576.07,783.6
8/28/2025,LOUISIANA-PACIFIC CORPORATION,IL-CHI,MN-MIN,438.8,1611.93,968.94,1167.78
8/28/2025,JOHN DEERE DUBUQUE WORKS,IA-DES,ND-FAR,526.54,1868.27,847.23,603.96
8/28/2025,SSAB MINNESOTA INC,IA-DAV,IN-IND,341.58,1213.71,865.32,528.89
8/28/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IA-DES,526.13,1475.5,846.58,337.12
8/27/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,MN-MIN,189.59,1308.76,306.08,152.37
8/27/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-DUL,69.37,580,129.06,119
8/27/2025,FTC TRANSPORT,ND-FAR,MN-MIN,237.66,600,390.27,201.87
8/27/2025,"NATIONAL XPRESS LOGISTICS, LLC",PA-PHI,KY-BGR,741.98,1000,1490.61,1134.04
8/27/2025,"AMES CONSTRUCTION, INC",MN-DUL,MN-MIN,171.91,900,661.49,504.81
8/27/2025,PRIORITY LOGISTICS,PA-PHI,KY-LOU,677.53,1250,1132.88,886.92
8/27/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,304.38,406.35
8/27/2025,JOHN DEERE DUBUQUE WORKS,IL-CHI,ND-FAR,800.8,2488.77,1287.7,573.73
8/27/2025,PLS LOGISTICS SERVICES,NY-SYR,IN-EVA,759.61,1300,1390.95,735.22
8/27/2025,GERDAU MACSTEEL INC,MI-DET,IN-IND,289.14,1080,636.93,726.27
8/27/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,KY-LEX,526.07,2684.63,869.37,625.23
8/27/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,651.35,203.3
8/27/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,213.27,695,357.73,417.21
8/27/2025,TRI-STATE DRILLING,MN-MIN,MN-MIN,256.55,1150,829.08,697
8/27/2025,NORBORD INDUSTRIES INC.,MN-BEM,WI-APP,494.26,1446,943.44,746.34
8/27/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,MS-TUP,504.6,2775.85,1063.48,883.57
8/27/2025,PLS LOGISTICS SERVICES,SC-NCH,IN-EVA,679.31,1650,1242.08,1209.35
8/27/2025,EXODUS GLOBAL,MN-DUL,MI-DET,727.43,2068.73,1190.43,790.49
8/27/2025,PLS LOGISTICS SERVICES,NY-SYR,IN-EVA,759.61,1300,1390.95,943.72
8/27/2025,THE OKONITE COMPANY,SC-COL,FL-ORL,381.76,1638.12,981.66,855.2
8/27/2025,THE OKONITE COMPANY,KY-LEX,KY-LOU,105.88,857.42,451.26,596.46
8/27/2025,CATERPILLAR FREIGHT PAYABLE,GA-ATL,WV-CHA,692.66,3300.7,1560.98,1097.22
8/27/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,459.02,386.74
8/27/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,343.83,194.79
8/27/2025,GERDAU AMERISTEEL,GA-ATL,KY-LEX,333.11,1086,1099.66,1305.22
8/27/2025,BARKO HYDRAULICS LLC,MN-DUL,MN-DUL,422.35,1275,771.47,330.31
8/27/2025,THE OKONITE COMPANY,SC-COL,MA-BOS,968.74,3558.28,1669.47,1435.33
8/27/2025,JOHN DEERE DUBUQUE WORKS,IA-DAV,MD-BAL,860,2657.3,1400.44,1281.13
8/27/2025,JOHN DEERE DUBUQUE WORKS,IA-DAV,OH-CIN,535.89,1423.3,1226.75,1162.13
8/27/2025,JOHN DEERE DUBUQUE WORKS,IA-DAV,KY-PAD,605.67,1638.6,1267.97,1062.49
8/27/2025,MAGOTTEAUX,TN-NAS,MN-DUL,1076.52,3400,2787.33,2701.25
8/27/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,WI-MAD,764.7,2196.82,1231.81,1271.27
8/27/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,MN-MIN,531.52,1646.4,1211,846.45
8/27/2025,LOUISIANA-PACIFIC CORPORATION,AL-BIR,MN-MIN,1122.56,3037.12,2282.19,1637.35
8/27/2025,CATERPILLAR FREIGHT PAYABLE,IL-PEO,VA-NOR,954.56,3284.5,1553.49,1131.25
8/27/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IN-FTW,832.41,1943.18,1543.98,826.15
8/27/2025,CR MEYER,GA-AUG,WI-APP,1000.55,2850,2076.35,1708.06
8/27/2025,CATERPILLAR FREIGHT PAYABLE,IN-IND,IN-IND,60.14,1272.82,337.65,465.84
8/27/2025,GLOBAL FINISHING SOLUTIONS,WI-WAU,NE-LIN,616.52,3000,1376.41,1470.5
8/27/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-EAU,185.18,845.3,299,156.79
8/27/2025,KOMATSU MINING SYSTEMS,WI-MIL,MN-DUL,471.63,1000,788.28,943.5
8/27/2025,JOHN DEERE DUBUQUE WORKS,MN-MIN,ND-FAR,189.36,810.5,610.42,459.47
8/27/2025,GERDAU AMERISTEEL,TX-DAL,IN-IND,1015.8,2542.4,1851.72,1416.19
8/27/2025,GERDAU AMERISTEEL,TX-DAL,IN-IND,1200.6,2542.4,2058.44,1116.1
8/27/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,MN-DUL,255.28,968.1,607.32,445.3
8/27/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-APP,355.69,1688.21,572.84,680.24
8/27/2025,ENDRES MANUFACTURING,WI-MAD,IN-ELK,258.75,1450,445.12,578.79
8/27/2025,ROEN SALVAGE CO,MN-DUL,WI-APP,301.21,1950,968.73,1157.41
8/27/2025,ROEN SALVAGE CO,MN-DUL,WI-APP,301.21,1950,968.73,1181.03
8/27/2025,LOUISIANA-PACIFIC CORPORATION,ME-BAN,MA-BOS,379.69,1296.12,619.91,541.81
8/27/2025,LOUISIANA-PACIFIC CORPORATION,ME-BAN,NC-RAL,1066.55,3019.02,1716.1,1279.15
8/27/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,429.18,249.33
8/27/2025,GERDAU AMERISTEEL,MN-DUL,FL-TAM,1695.82,5180.5,2830.48,743.43
8/27/2025,THE OKONITE COMPANY,SC-COL,NY-ALB,957.88,3608.16,1543.19,1516.47
8/27/2025,LOUISIANA-PACIFIC CORPORATION,WI-MAR,IL-CHI,334.7,1117.29,651.67,789.49
8/27/2025,GERDAU AMERISTEEL,GA-ATL,WI-APP,873,2440.5,1715.13,1159.59
8/27/2025,NORBORD INDUSTRIES INC.,MN-DUL,WI-WAU,245.97,701.33,554.1,717.77
8/27/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,2076.41,1671.15
8/27/2025,LOUISIANA-PACIFIC CORPORATION,WI-WAU,NY-ROC,931.6,2864.67,1719.48,1290.29
8/27/2025,LOUISIANA-PACIFIC CORPORATION,IL-CHI,MN-MIN,429.72,1304.76,691.74,793.61
8/27/2025,LANDSTAR GLOBAL LOGISTICS,MN-MIN,MN-DUL,152.89,1000,316.65,121.61
8/27/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IA-DES,526.13,1479.65,846.58,787.14
8/26/2025,CAR-DALE TRANSPORTATION LTD.,MN-BEM,MN-DUL,161.01,1200,268.21,117.11
8/26/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-DUL,69.37,580,114.62,93.73
8/26/2025,MICHELS PIPELINE INC,WI-MAR,WI-WAU,34.99,1545.31,113.91,251.22
8/26/2025,CAR-DALE TRANSPORTATION LTD.,MN-BEM,MN-MIN,342.29,1100,551.32,545.9
8/26/2025,NORBORD INDUSTRIES INC.,MN-BEM,WI-EAU,255.22,759,586.62,373.53
8/26/2025,CATERPILLAR FREIGHT PAYABLE,MN-MIN,IL-PEO,464.49,2606.9,801.9,564.31
8/26/2025,VIKING PALLET CORP,MN-MIN,MN-DUL,137.88,475,326.2,204.24
8/26/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,486.1,601.61
8/26/2025,LOUISIANA-PACIFIC CORPORATION,IL-CHI,MN-MIN,432.79,1322.04,725.31,733.77
8/26/2025,MENARD INC,WI-EAU,MN-DUL,221.19,765.9,479.32,600.42
8/26/2025,JOHN DEERE DUBUQUE WORKS,ND-FAR,IL-CHI,800.5,2007.86,1287.2,902.79
8/26/2025,MICHELS PIPELINE INC,WI-MAR,WI-WAU,34.99,1437.5,401.93,238.95
8/26/2025,AMUNDSON BROKERAGE SERVICE LLC,MN-MIN,MN-DUL,179.59,612,1171.51,325.36
8/26/2025,GERDAU AMERISTEEL,IA-DAV,WI-APP,270.65,1029.5,644.66,403.98
8/26/2025,FA INTERNATIONAL INC,CT-HAR,NC-GRN,678.83,1380,1308.36,1740.53
8/26/2025,GREAT LAKES STONE,MO-KAN,MN-DUL,637.21,1900,1087.02,712.1
8/26/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,363.37,147.81
8/26/2025,LAKE SUPERIOR WAREHOUSE,MN-DUL,MN-MAN,214.27,695,357.73,124.44
8/26/2025,JOHN DEERE DUBUQUE WORKS,IA-DAV,MN-MIN,457.62,1315.99,1068.07,879.28
8/26/2025,LOUISIANA-PACIFIC CORPORATION,WI-APP,MN-MAN,424.63,1476.54,687.37,554.14
8/26/2025,CATERPILLAR FREIGHT PAYABLE,NC-GBO,NY-MET,729.05,3937.28,1235.66,1484.7
8/26/2025,CATERPILLAR FREIGHT PAYABLE,WI-WAU,IL-SPR,394.83,1392.16,860.5,750.26
8/26/2025,GLOBAL FINISHING SOLUTIONS,WI-WAU,NE-LIN,616.52,3245,1322.37,1159.06
8/26/2025,J.F. BRENNAN CO. INC.,MN-DUL,MN-MIN,167.66,1913,2450.15,402.09
8/26/2025,J.F. BRENNAN CO. INC.,MN-DUL,MN-MIN,167.66,1913,272.47,437.52
8/26/2025,J.F. BRENNAN CO. INC.,MN-DUL,MN-MIN,167.66,1913,272.47,151.12
8/26/2025,J.F. BRENNAN CO. INC.,MN-DUL,MN-MIN,167.66,1913,1351.08,1171.58
8/26/2025,J.F. BRENNAN CO. INC.,MN-DUL,MN-MIN,167.66,1913,842.92,577.52
8/26/2025,GERDAU AMERISTEEL,TX-DAL,IN-IND,1200.6,2542.4,2056.83,694.4
8/26/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,MI-GRA,496.5,1761.96,909.01,752.21
8/26/2025,THE OKONITE COMPANY,MA-BOS,LA-NO,1523.46,4663.12,2742.78,2406.33
8/26/2025,CATERPILLAR FREIGHT PAYABLE,IN-IND,SC-COL,687,1959.09,1553.19,1066.04
8/26/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,MN-MIN,1059.2,3022.28,1704.29,797.4
8/26/2025,THE OKONITE COMPANY,KY-LEX,NY-MET,817.47,3036.91,1463.35,1444.93
8/26/2025,THE OKONITE COMPANY,CA-FRE,GA-ATL,2594.61,7291.86,4440.81,2687.41
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,WI-APP,281.37,928.74,765.62,747.77
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,MN-DUL,102.38,664.52,346.28,424.53
8/26/2025,LOUISIANA-PACIFIC CORPORATION,ME-BAN,MD-BAL,728.27,2126.75,1172.83,1056.96
8/26/2025,THE OKONITE COMPANY,CA-SF,CA-FRE,258.7,1204.54,541.47,766.42
8/26/2025,VIKING COCA COLA BOTTLING,MN-MIN,MN-DUL,140.64,456.76,429.18,264.92
8/26/2025,NORBORD INDUSTRIES INC.,MN-DUL,WI-WAU,190.22,592.82,308.71,501.74
8/26/2025,NUCOR BRANDENBURG,KY-LOU,MN-MAN,706.65,2271.48,1373.24,1536.46
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,IL-CHI,508.9,1631.49,820.67,623.38
8/26/2025,THE OKONITE COMPANY,SC-COL,MA-BOS,956.26,3601,1992.98,2162.51
8/26/2025,THE OKONITE COMPANY,MA-BOS,TX-ODE,2349.77,7404.12,4178.91,2657.48
8/26/2025,INTEGRITY EXPRESS LOGISTICS,CA-SF,TN-MEM,2147.95,3800,3755.37,2501.59
8/26/2025,GERDAU AMERISTEEL,TN-MEM,ND-FAR,1092.9,3403,2117.73,2032.21
8/26/2025,GERDAU AMERISTEEL,IA-DAV,ND-FAR,569.26,1975.5,1005.64,714.47
8/26/2025,NORBORD INDUSTRIES INC.,MN-DUL,WI-WAU,245.97,701.33,398.25,148.98
8/26/2025,THE OKONITE COMPANY,SC-COL,UT-SLC,2209.11,7785.34,4045.53,2525.77
8/26/2025,LOUISIANA-PACIFIC CORPORATION,NY-ROC,MN-MIN,1059.2,3022.28,1704.29,1846.19
8/26/2025,THE OKONITE COMPANY,KY-LEX,MI-LAN,422,1258.79,828.61,723.87
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1805.17,1968.87
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,NY-ROC,1033.8,2952.3,1788.52,1986.81
8/26/2025,CATERPILLAR FREIGHT PAYABLE,MD-BAL,NC-RAL,339.46,1160.24,790,827.11
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,ME-BAN,1746.18,4698.54,2946.77,2531.48
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,ME-BAN,1746.18,4698.54,3500.31,2828.98
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,ME-BAN,1860.43,4698.54,3227.76,2619.31
8/26/2025,LOUISIANA-PACIFIC CORPORATION,MN-DUL,TX-HOU,1333.41,3753.56,2362.91,2191.83
8/26/2025,COSENTINO NORTH AMERICA HQ,MN-MIN,MN-MIN,27.51,589.75,167.21,96.8
8/26/2025,JOHN DEERE DUBUQUE WORKS,TX-LAR,VT-NH,2802.46,8454.19,4703.93,2404.28
8/26/2025,JOHN DEERE DUBUQUE WORKS,TX-LAR,NC-GBO,1753.38,4557.06,3005.67,2124.75
8/26/2025,MAGOTTEAUX,TN-NAS,MN-DUL,1096.92,3400,2143.3,1901.78
