DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
9/6/2025,QTG,VA-WYT,TN-MEM,580.01,1186.5,913,643.16
9/6/2025,AMERICAN HONDA MOTOR HOD,GA-ATL,TN-KNO,137.46,807.68,196.16,324.52
9/6/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,349.44,1064.46,513.03,581.9
9/6/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,546.27,1300.03,820.23,601.9
9/6/2025,AMERICAN HONDA MOTOR HOD,AL-HUN,TN-KNO,251.23,1007.5,352.94,372.52
9/6/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,344.22,887.04,525.97,569.28
9/6/2025,WALMART GROCERY DC,NC-RAL,GA-ATL,442.34,1512.52,640.64,749.24
9/6/2025,QTG,SC-MB,TN-MEM,669.61,1563,1068.8,656.77
9/6/2025,QTG,SC-MB,TN-MEM,672.76,1563,1173.07,957.35
9/6/2025,NCH CORPORATION,TX-TYL,GA-MAC,850.83,1968.14,1298.51,913.23
9/6/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,GA-ATL,AL-BIR,257.69,1034.85,406.84,492.26
9/6/2025,WALMART,GA-ATL,KY-BGR,359.63,1046.09,543.9,709.28
9/5/2025,ARCBEST RETURNS,TN-CHT,GA-ATL,112.47,1012.01,298.77,146.87
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,AL-BIR,204.37,801.94,284.07,150.13
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,AL-HUN,GA-ATL,111.15,909.85,296.17,255.7
9/5/2025,AMERICAN HONDA MOTOR HOD,KY-BGR,TN-KNO,235.81,965.25,450.45,418.78
9/5/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,694.2,1566.14,984.49,442.21
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-KNO,GA-ATL,243.11,708.88,404.21,246.35
9/5/2025,GRAINGER,GA-ATL,KY-LOU,436.88,1015.78,651.78,532.22
9/5/2025,CH ROBINSON,FL-PC,GA-SAV,366.73,700,557.84,635.37
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-KNO,TN-NAS,196.3,750,412.39,578.6
9/5/2025,CARLSTAR,GA-ATL,AL-HUN,231.83,1158.07,366.7,640.48
9/5/2025,GRAINGER,GA-ATL,KY-LOU,441.19,1015.78,876.69,596.61
9/5/2025,ADVANSIX INC,VA-RIC,NC-GBO,190.95,807.76,325.46,521.21
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,GA-ATL,196.53,894.24,300.64,149.31
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-SAV,IN-EVA,628.62,1350,870.89,705.67
9/5/2025,CH ROBINSON,GA-ATL,AL-MOB,349.14,945.25,610.06,699.07
9/5/2025,CH ROBINSON,MS-JAC,LA-BAT,181.14,540,385.98,530.83
9/5/2025,CUMMINS ENGINE,TN-KNO,NC-CHA,163.49,616.5,227.65,160.12
9/5/2025,AMERICAN HONDA MOTOR HOD,AL-BIR,TN-KNO,211.75,850.75,396.65,214.5
9/5/2025,ECHO GLOBAL LOGISTICS,GA-ATL,NC-CHA,286.31,800,457.94,749.24
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,NC-CHA,GA-ATL,331.88,850,522.54,504.26
9/5/2025,STANDARD TEXTILE,SC-GRE,OH-CIN,470.67,1036.4,806.3,429.69
9/5/2025,CH ROBINSON,AL-MOB,LA-SHR,423.12,800,709.08,687.95
9/5/2025,LG CNS AMERICA INC,TN-NAS,GA-ATL,213.4,731.85,390.6,192.04
9/5/2025,LG CNS AMERICA INC,TN-NAS,GA-ATL,210.15,731.85,365.42,197.66
9/5/2025,GRAINGER,SC-NCH,GA-ATL,292.53,821.06,429.85,202
9/5/2025,ARCBEST RETURNS,TN-CHT,GA-ATL,112.47,862.01,281.66,129.6
9/5/2025,O AND M HALYARD,TN-MEM,LA-NO,331.92,947.47,474.09,591.41
9/5/2025,TRAFFIC TECH INC,NC-GBO,GA-ATL,334.82,700,607.47,765.45
9/5/2025,TRAFFIC TECH INC,NC-GBO,GA-ATL,376.72,700,583.61,676.53
9/5/2025,SMURFIT WESTROCK,MS-TUP,GA-ATL,282.79,773.93,564.8,634.48
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-SAV,TN-NAS,500.52,1200,707.72,619.45
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,MS-JAC,TX-DAL,361.04,1075,570.69,701.77
9/5/2025,SMURFIT WESTROCK,MS-TUP,KY-LOU,320.13,784.53,503.37,246.64
9/5/2025,ELECTROLUX KINSTON INBOUND,SC-COL,NC-GRN,206.88,1086.8,407.95,169.73
9/5/2025,ELECTROLUX KINSTON INBOUND,SC-COL,NC-GRN,206.88,1086.8,410.07,163.43
9/5/2025,ECHO GLOBAL LOGISTICS,NC-GBO,GA-ATL,396.26,900,576.07,635.37
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-JOH,KY-LOU,337.94,842,493.04,417.57
9/5/2025,CUMMINS FILTRATION ATMUS,TN-NAS,OH-CIN,235.82,897.84,503.71,599.39
9/5/2025,EASTMAN CHEMICAL COMPANY,GA-ATL,TN-JOH,250.85,717.34,448.09,314.83
9/5/2025,EASTMAN CHEMICAL COMPANY,GA-ATL,TN-JOH,245.21,717.34,439.83,662.41
9/5/2025,HAYWARD POOL PRODUCTS,TN-NAS,NC-GBO,414.91,1099.3,579.33,543.93
9/5/2025,HAYWARD POOL PRODUCTS,TN-NAS,NC-GBO,417.99,1099.3,583.58,257.88
9/5/2025,ARRIVE LOGISTICS,NC-CHA,GA-AUG,234.59,625,531.33,694.25
9/5/2025,ECHO GLOBAL LOGISTICS,NC-CHA,AL-BIR,355.48,700,592.91,688.54
9/5/2025,ECHO GLOBAL LOGISTICS,NC-CHA,AL-BIR,355.48,700,551.75,673.82
9/5/2025,RANGER BRAKE PRODUCTS INC,GA-SAV,TN-NAS,486.61,1135,699.82,717.39
9/5/2025,CH ROBINSON,AL-BIR,MS-TUP,132.32,610,212.03,130.97
9/5/2025,RANGER BRAKE PRODUCTS INC,GA-SAV,TN-NAS,486.61,1135,836.45,690.35
9/5/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,678.99,1566.14,976.08,515.21
9/5/2025,ADVANSIX INC,VA-RIC,IN-EVA,706.44,1872.09,1037.56,1245.14
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,NC-RAL,GA-ALB,568.15,1162.08,877.02,771.45
9/5/2025,STANLEY BLACK AND DECKER,TN-NAS,OH-COL,382.9,820.03,627.86,652.2
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,354.99,1050.96,492.4,192.42
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,356.32,1050.96,521.66,199.92
9/5/2025,TOYO TIRES,TX-DAL,MS-JAC,526.45,1298.7,795.77,677.44
9/5/2025,CH ROBINSON,AL-BIR,TX-DAL,587.68,940,926.12,825.84
9/5/2025,TOYO TIRES,TX-DAL,OK-TUL,272.4,1607.11,444.2,713.32
9/5/2025,QTG,VA-WYT,TN-MEM,581.09,1186.5,805.14,253.24
9/5/2025,TOYO TIRES,TX-DAL,AR-LIT,354.53,906.4,555.55,629.08
9/5/2025,CORNERSTONE BUILDING BRANDS,VA-ROA,GA-ATL,429.02,1601.08,632.6,511.77
9/5/2025,ARRIVE LOGISTICS,VA-NOR,NC-CHA,306.25,680,554.65,730.61
9/5/2025,RXO,VA-HAR,NC-RAL,318.56,800,471.4,747.73
9/5/2025,RXO,VA-HAR,NC-RAL,318.56,800,471.4,910.25
9/5/2025,CH ROBINSON,KY-LOU,MI-GRA,328.56,730,568.4,754.72
9/5/2025,RXO,VA-HAR,NC-RAL,318.56,800,573.01,691.85
9/5/2025,RXO,VA-HAR,NC-RAL,318.56,800,471.4,708.98
9/5/2025,FISHER SCIENTIFIC,SC-GRE,GA-ATL,162.51,645.3,238.79,156.21
9/5/2025,CARLSTAR,GA-ATL,TN-NAS,284.61,745.27,422.39,671.72
9/5/2025,ARRIVE LOGISTICS,NC-RAL,GA-ALB,426.38,1100,726.55,712.57
9/5/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,658.81,1566.14,928.44,762.45
9/5/2025,TOYO TIRES,TX-DAL,AR-LIT,347.73,888.38,519.9,644.19
9/5/2025,TOYO TIRES,TX-DAL,MS-JAC,435.08,1157.37,652.38,610.73
9/5/2025,GE APPLIANCE WEB INVOICING,TX-DAL,LA-BAT,454.41,1076.3,752.34,953.6
9/5/2025,CUMMINS FILTRATION ATMUS,TN-NAS,OH-CIN,239.33,897.84,456.76,559.21
9/5/2025,CUMMINS FILTRATION ATMUS,TN-NAS,OH-CIN,261.46,897.84,411.57,507.51
9/5/2025,CUMMINS FILTRATION ATMUS,TN-NAS,OH-CIN,261.46,897.84,501.54,509.75
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-NAS,IN-EVA,139.08,757.61,323.91,164.02
9/5/2025,EVONIK CORPORATION,LA-NO,KY-PAD,557.62,1362.84,845.81,616.91
9/5/2025,EVONIK CORPORATION,LA-NO,KY-PAD,568.97,1362.84,938.11,638.4
9/5/2025,G3 ENTERPRISES GALLO,NC-CHA,VA-RIC,340.78,847.14,503.41,561.13
9/5/2025,SMURFIT WESTROCK,AL-HUN,TX-BEA,661.33,1653.6,949.27,769.36
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-WF,TN-MEM,620.54,1250,1030.61,755.69
9/5/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,TN-NAS,239.95,938,380.55,585.81
9/5/2025,PEPSI LOGISTICS COMPANY INC,GA-ATL,TN-NAS,239.95,938,379.42,657.3
9/5/2025,G3 ENTERPRISES GALLO,NC-CHA,VA-RIC,340.78,847.14,526.86,582.21
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,AL-BIR,TN-CHT,141.49,950,257.66,463.23
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,FL-JAC,GA-ATL,327.14,855,460.46,650.09
9/5/2025,CARLSTAR,GA-ATL,FL-JAC,297.06,959.75,513.29,685.54
9/5/2025,PPG,AR-LIT,TX-HOU,435.83,1285.2,632.34,643.49
9/5/2025,ARRIVE LOGISTICS,NC-RAL,VA-RIC,183.75,650,343.32,651
9/5/2025,SMURFIT WESTROCK,NC-ASH,OH-CIN,409.06,1098.27,660.49,657.3
9/5/2025,ECHO GLOBAL LOGISTICS,GA-SAV,TN-CHT,370.65,825,514.55,761.24
9/5/2025,CH ROBINSON,LA-NO,TN-CHT,490.7,1042.5,794.81,1260.54
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,NC-GBO,TX-DAL,1196.24,1975,1674.21,1344.95
9/5/2025,BRIDGESTONE,TN-NAS,GA-ATL,216.31,1163.54,497.96,624.57
9/5/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,657.69,1566.14,933.99,737.52
9/5/2025,STANLEY BLACK AND DECKER,KY-LOU,NC-CHA,486.33,1401.13,708.34,775.71
9/5/2025,STANDARD TEXTILE,OH-CIN,AL-DOT,657.69,1566.14,911.1,750.14
9/5/2025,CUMMINS ENGINE,NC-CHA,KY-LEX,364.99,953,596.46,587.3
9/5/2025,PETOSKEY PLASTICS,TN-KNO,IN-IND,395.84,1181.02,615.91,764.85
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,KY-LOU,OH-COL,216.12,867.84,300.32,546.45
9/5/2025,TOYO TIRES,TN-NAS,GA-ATL,269.12,935.69,480.05,295.9
9/5/2025,ARRIVE LOGISTICS,VA-ROA,GA-ATL,315.13,675,499.17,701.47
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,SC-GRE,552.26,2021.58,859.56,739.62
9/5/2025,SMURFIT WESTROCK,AL-BIR,AL-HUN,166.46,988.24,463.88,528.68
9/5/2025,CH ROBINSON,VA-RIC,SC-GRE,397.79,740,595.29,842.36
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,340.89,863.28,597.3,510.26
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,343.58,863.28,530.99,221.59
9/5/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,695.25,413.37,174.23
9/5/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,695.25,456.95,202.4
9/5/2025,TOYO TIRES,GA-ATL,FL-JAC,405.71,1314.59,641.69,837.86
9/5/2025,PIXELLE SPECIALTY SOLUTIONS,OH-COL,GA-ATL,576.57,1571.84,879.42,647.85
9/5/2025,GE APPLIANCE WEB INVOICING,KY-LOU,GA-ATL,478.46,1109.12,664.64,718.28
9/5/2025,TOYO TIRES,GA-ATL,TN-NAS,208.34,695.25,433.59,390.32
9/5/2025,QTG,VA-WYT,SC-COL,255.94,798,355.4,198.14
9/5/2025,QTG,VA-WYT,SC-COL,224.05,798,322.29,501.71
9/5/2025,QTG,VA-WYT,SC-COL,224.05,798,322.29,500.39
9/5/2025,QTG,VA-WYT,SC-COL,224.05,798,393.05,581.17
9/5/2025,CLOROX,KY-BGR,GA-ATL,352.78,1468.91,538.46,667.82
9/5/2025,CLOROX,KY-BGR,GA-ATL,352.78,1468.91,540.79,663.91
9/5/2025,SCHNEIDER LOGISTICS,TN-KNO,AL-MON,434.66,1000,679.63,708.38
9/5/2025,PIXELLE SPECIALTY SOLUTIONS,OH-COL,GA-ATL,578.07,1779.29,928.25,856.06
9/5/2025,CAPTIVE AIRE,VA-RIC,NC-RAL,126.39,978.75,210.83,349.68
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,TX-DAL,853.48,2430.49,1233.03,572.48
9/5/2025,ECHO GLOBAL LOGISTICS,AL-HUN,NC-CHA,418.12,900,631.11,713.18
9/5/2025,ECHO GLOBAL LOGISTICS,VA-ROA,MS-JAC,762.77,1415,1151.37,1425.76
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-ATL,TX-HOU,804.58,1450,1166.09,1366.22
9/5/2025,ECHO GLOBAL LOGISTICS,NC-GBO,TN-KNO,270.06,650,489.17,300.11
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,AL-HUN,GA-ATL,111.15,909.85,256.51,273.85
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-LAR,TN-NAS,1213.71,2687,1816.08,1087.5
9/5/2025,TOYO TIRES,TN-NAS,GA-SAV,457.89,1247.79,682.89,872.7
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-ATL,KY-LOU,412.46,985,583.48,654.29
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,GA-ATL,KY-LOU,412.46,985,629.51,452.12
9/5/2025,TOYO TIRES,TN-NAS,AL-BIR,231.54,614.34,362.13,555.46
9/5/2025,TOYO TIRES,TN-NAS,AL-DOT,424.71,955.02,629.92,658.81
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,AL-HUN,TX-AUS,838.07,1737,1255.74,1376.58
9/5/2025,BLUE BIRD,KY-LOU,GA-MAC,528.48,1419.88,996.55,855.96
9/5/2025,BLUE BIRD,KY-LOU,GA-MAC,528.48,1419.88,836.56,706.27
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TN-NAS,GA-ATL,244.92,865,415.68,292.31
9/5/2025,CATERPILLAR,GA-COL,OH-DAY,632.22,1402.09,884.75,404.65
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-DAL,OH-COL,1039.18,2175,1478.7,1378.98
9/5/2025,BRIDGESTONE,TN-NAS,TX-DAL,890.79,2192.4,1233.53,831.73
9/5/2025,TOYO TIRES,TN-NAS,GA-AUG,410.54,1527.25,569.24,741.41
9/5/2025,CATERPILLAR,GA-ATL,MS-TUP,270.9,1002.18,443.85,615.24
9/5/2025,AMERICAN HONDA MOTOR HOD,GA-ATL,OH-DAY,544.26,1529.53,754.2,702.2
9/5/2025,GRAPHIC PACKAGING,GA-MAC,TN-NAS,358.57,888.27,602.12,701.79
9/5/2025,BLUE STAR,TN-KNO,OH-CIN,261.41,755.92,376.7,198.83
9/5/2025,GRAPHIC PACKAGING,LA-MON,OH-COL,878.73,2472.71,1466.55,1201.65
9/5/2025,ECHO GLOBAL LOGISTICS,GA-ALB,SC-NCH,280.28,800,433.55,760.05
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-LAR,NC-GRN,1652.35,3241,2753.76,2415.8
9/5/2025,ECHO GLOBAL LOGISTICS,AL-BIR,TX-DAL,596.5,1000,840.03,815.32
9/5/2025,DAIKIN COMFORT TECH MFG,GA-ATL,SC-NCH,280.51,822.75,436.94,440.87
9/5/2025,CH ROBINSON,AL-BIR,TX-HOU,707.29,1000,1035.51,1262.04
9/5/2025,CH ROBINSON,AL-BIR,TX-HOU,707.29,1070,1026.35,1220.58
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,354.99,1050.96,492.4,480.4
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,356.32,1050.96,521.66,195.66
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,GA-ATL,196.53,894.24,273.23,387.82
9/5/2025,CH ROBINSON,AL-BIR,TX-HOU,725.15,1000,1037.19,1293.57
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,GA-ATL,196.53,894.24,273.23,118.85
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,GA-SAV,VA-RIC,492.28,1608.43,700.49,927.78
9/5/2025,BAKELITE LLC,SC-MB,KY-LOU,662.98,2306.56,994.53,448.56
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,355.22,1005.72,492.73,474.41
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,567.04,1300.03,920.03,565.33
9/5/2025,WEDLAKE INDUSTRIES LLC,TN-NAS,TN-MEM,145.67,740.72,267.12,429.89
9/5/2025,RXO,MD-BAL,GA-SAV,725.24,1250,1020.77,1013.6
9/5/2025,ALUMINUM RESOURCES,AR-LIT,TN-NAS,310.22,1531.55,498.38,558.98
9/5/2025,INTERNATIONAL COMFORT PRODUCTS,TN-NAS,VA-ROA,489.79,1339.45,763.42,736.45
9/5/2025,TRANE TECHNOLOGIES,GA-SAV,FL-TAM,348.02,1637.97,615.69,661.79
9/5/2025,GRAPHIC PACKAGING,GA-MAC,VA-ROA,514.69,1681.98,817.17,748.75
9/5/2025,TUFF TORQ CORPORATION,TN-JAC,TN-KNO,384.92,1126.15,533.81,551.67
9/5/2025,GRAPHIC PACKAGING,LA-MON,IL-CHI,820.19,2485.96,1432.91,940.48
9/5/2025,GE APPLIANCE WEB INVOICING,KY-LOU,GA-ATL,478.46,1107.35,668.23,651.66
9/5/2025,GE APPLIANCE WEB INVOICING,KY-LOU,GA-ATL,478.46,1107.35,668.23,611.22
9/5/2025,GRAPHIC PACKAGING,LA-MON,TN-NAS,512.36,1965.14,980.62,741.83
9/5/2025,VGP HOLDINGS LLC,OH-CIN,GA-ATL,546.42,1602.18,799.52,739.32
9/5/2025,VGP HOLDINGS LLC,OH-CIN,NC-CHA,456.88,1403.32,678.23,705.67
9/5/2025,VGP HOLDINGS LLC,OH-CIN,KY-BGR,289.32,988.84,465.35,586.4
9/5/2025,VGP HOLDINGS LLC,OH-CIN,AL-BIR,439.18,1108.81,719.23,868.49
9/5/2025,CATERPILLAR,SC-NCH,OH-DAY,683.3,1493.13,980.92,687.72
9/5/2025,DOW CHEMICAL,TX-HOU,GA-ATL,896.6,2219.24,1440.19,1418.25
9/5/2025,ECHO GLOBAL LOGISTICS,KY-LEX,NC-CHA,462.91,1000,789.42,382.72
9/5/2025,ECHO GLOBAL LOGISTICS,KY-LEX,NC-CHA,438.5,1000,607.91,410.37
9/5/2025,ECHO GLOBAL LOGISTICS,OH-COL,TN-CHT,509.51,1100,769.9,1030.72
9/5/2025,QTG,TN-MEM,TX-HOU,608.13,1580.5,922.02,853.36
9/5/2025,CINTAS CORPORATION,OH-COL,SC-GRE,483.78,2245.9,1079.44,996.23
9/5/2025,QTG,TN-MEM,TX-HOU,629.45,1564.5,1057.08,806.26
9/5/2025,CINTAS CORPORATION,OH-COL,NC-CHA,445.89,1267.71,753.46,585.25
9/5/2025,CATERPILLAR,SC-NCH,OH-DAY,683.3,1493.13,1109.92,751.54
9/5/2025,CATERPILLAR,TN-JOH,AR-LIT,658.07,1328.6,1005.99,720.26
9/5/2025,BSH,TN-KNO,TX-DAL,953.22,2272.73,1380.68,1118.47
9/5/2025,PIRELLI TIRE CORPORATION,GA-ATL,TN-NAS,327.49,1044.26,555.38,650.83
9/5/2025,AMARR DOOR,GA-ATL,NC-GBO,258.63,783.14,474.31,186.4
9/5/2025,AMARR DOOR,GA-ATL,NC-GBO,258.63,783.14,447.04,482.44
9/5/2025,QTG,TN-MEM,TN-CHT,344.93,859.5,504.21,331.45
9/5/2025,QTG,TN-MEM,TX-HOU,608.13,1580.5,922.02,842.49
9/5/2025,BSH,NC-GRN,OH-COL,588.84,1450.28,815.87,605.55
9/5/2025,DAIKIN COMFORT TECH MFG,GA-ATL,NC-RAL,362.01,936.44,551.41,705.98
9/5/2025,SMURFIT WESTROCK,SC-GRE,AL-HUN,395.96,1202.69,629.31,847.47
9/5/2025,SMURFIT WESTROCK,SC-GRE,AL-HUN,395.96,1202.69,606.72,384.23
9/5/2025,SMURFIT WESTROCK,SC-GRE,AL-HUN,395.96,1202.69,549.07,750.14
9/5/2025,QTG,VA-WYT,TN-KNO,210.19,586.5,413.63,184.64
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,531.94,1351.76,800.08,566.89
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,TN-KNO,340.89,863.28,510.16,467.03
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,OH-DAY,356.32,1050.96,521.66,178.65
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,TX-DAL,848.23,2430.49,1174.66,990.58
9/5/2025,AMERICAN HONDA MOTOR HOD,TN-KNO,TX-DAL,858.09,2430.49,1188.29,1027.61
9/5/2025,AMERICAN HONDA MOTOR HOD,OH-DAY,GA-ATL,546.27,1300.03,891.3,595.72
9/5/2025,SMURFIT WESTROCK,FL-JAC,NC-GBO,457.78,959.52,653.16,827.95
9/5/2025,QTG,TN-MEM,TN-KNO,400.35,1062,580.86,711.54
9/5/2025,QTG,GA-ATL,AL-MON,163.94,770,284.3,426.98
9/5/2025,QTG,GA-ATL,KY-BGR,317.67,888,472.34,691.44
9/5/2025,QTG,TN-MEM,TN-NAS,299.38,864,587.34,676.76
9/5/2025,QTG,TN-MEM,TN-CHT,305.07,859.5,449.07,577.6
9/5/2025,QTG,VA-WYT,TN-KNO,210.19,586.5,406.47,188.86
9/5/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,KY-BGR,AL-BIR,291.72,925.61,480.18,256.85
9/5/2025,QTG,TN-MEM,TN-CHT,305.07,859.5,679.53,617.53
9/5/2025,HOMETOWN FOOD COMPANY,TN-JAC,AL-HUN,229.29,828.59,434.83,629.25
9/5/2025,QTG,VA-WYT,TN-KNO,210.19,586.5,430.72,460.65
9/5/2025,QTG,SC-MB,TN-MEM,672.76,1563,1087.25,397.02
9/5/2025,SMURFIT WESTROCK,GA-ATL,GA-MAC,147.17,790.83,237.47,139.1
9/5/2025,SMURFIT WESTROCK,GA-ATL,GA-MAC,147.17,790.83,263.99,143.3
9/5/2025,MOLO SOLUTIONS,GA-ATL,TN-KNO,246.88,700,362.08,443.41
9/5/2025,AVRT BRIDGE (750)NORTH AMERICA,TX-HOU,GA-ATL,882.8,1942.05,1363,1434.64
9/5/2025,QTG,GA-ATL,VA-WYT,381.84,959.5,574.19,593.05
9/5/2025,WALMART,GA-ATL,KY-BGR,356.35,1046.09,546.73,306.72
9/5/2025,SMURFIT WESTROCK,GA-MAC,LA-SHR,752.27,2141.27,1041.92,1158.08
9/5/2025,CALERES ACCOUNTS PAYABLE,OH-DAY,TN-NAS,333.01,1061.75,598.38,672.03
9/5/2025,WALMART,GA-AUG,TN-KNO,289.57,978.75,490,562.07
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,VA-RIC,972.5,2862.4,1814.99,1784.46
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,GA-ATL,307.21,1244.58,609.05,650.81
9/5/2025,DOW CHEMICAL,TX-HOU,TN-KNO,898.45,1949.8,1263.35,1341.94
9/5/2025,EVONIK CORPORATION,SC-NCH,SC-GRE,215.69,702.76,313.54,570.52
9/5/2025,HOMETOWN FOOD COMPANY,TN-JAC,LA-NO,449.53,1155.31,739.47,335.94
9/5/2025,CALERES ACCOUNTS PAYABLE,TN-NAS,OH-CIN,288.62,999.11,410.77,228.37
9/5/2025,SPECTRA METAL SALES INC,GA-ATL,AL-BIR,135.53,740.95,213.52,313.96
9/5/2025,SPECTRA METAL SALES INC,GA-ATL,TN-CHT,113.81,762.84,200.45,283.68
9/5/2025,DAIKIN COMFORT TECH MFG,TX-HOU,GA-ATL,925.51,2164.18,1377.1,896.04
9/5/2025,DAIKIN COMFORT TECH MFG,TX-HOU,GA-ATL,912.51,2164.18,1326.2,838.7
9/5/2025,BROWN FORMAN,TN-CHT,TX-SAN,977.85,3130.9,1387.59,1093.5
9/5/2025,NATIONAL PRESTO,TN-MEM,MS-JAC,203.01,809.72,311.14,460.87
9/5/2025,NATIONAL PRESTO,TN-MEM,MS-JAC,185.95,809.62,441.19,439.54
9/5/2025,SMURFIT WESTROCK,AL-HUN,TX-DAL,750.61,2140.72,1081.66,1022.9
9/5/2025,DAIMLER TRUCKS DTNA PRODUCTION,KY-BGR,NC-CHA,440.68,1195.08,662.52,635.37
9/5/2025,DAIMLER TRUCKS DTNA PRODUCTION,TN-KNO,NC-CHA,196.89,801.54,312.94,573.49
9/5/2025,PIRELLI TIRE CORPORATION,GA-ATL,NC-RAL,421.33,1685.4,584.16,368.22
9/5/2025,DAIMLER TRUCKS DTNA PRODUCTION,NC-CHA,IN-IND,517.92,1112.94,874.54,882.09
9/5/2025,SMURFIT WESTROCK,AL-HUN,TX-DAL,770.09,2140.72,1161.83,948.4
9/5/2025,DOW CHEMICAL,TX-HOU,SC-GRE,961.91,2217.72,1362.84,970.98
9/5/2025,GEORGIA PACIFIC CONSUMER PROD,MS-JAC,NC-GBO,743.35,2547.19,1212.43,1430.56
9/5/2025,O AND M HALYARD,NC-GBO,OH-CIN,403.52,948.13,717.66,734.25
9/5/2025,O AND M HALYARD,NC-GBO,OH-CIN,403.52,948.13,676.71,773.01
9/5/2025,AVRT BRIDGE TRAFFIC,NC-CHA,MD-BAL,459.04,1814.6,636.33,294.11
9/5/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,KY-BGR,AL-BIR,291.72,925.61,469.48,220.2
9/5/2025,ZF CHASSIS SYSTEMS TUSCAL 5014,KY-BGR,AL-BIR,291.72,925.61,567.09,296.2
9/5/2025,PITT OHIO,OH-CIN,TN-NAS,297.44,1060.24,549.54,246.01
9/5/2025,PITT OHIO,OH-CIN,TN-NAS,297.44,1060.24,567.6,249.1
9/5/2025,PITT OHIO,OH-CIN,TN-KNO,280.79,1004.56,428.71,162.7
9/5/2025,CINTAS CORPORATION,AL-MON,FL-JAC,365.54,1457.18,655.12,258.74
9/5/2025,PITT OHIO,OH-CIN,TN-KNO,280.79,1004.56,428.71,187.28
9/5/2025,TENNSCO CORPORATION,TN-NAS,WI-MIL,574.38,1630.35,859.85,711.54
