DELIVERY_DT,BILLTO_NAME,ORIG_AREA,DEST_AREA,LOADED_OP_MILES,TOTAL_REVENUE,TOTAL_VARIABLE_COST,TOTAL_OVERHEAD_COST
8/4/2025,"TLD LOGISTICS SERVICES, INC.",SC-NCH,MO-JOP,1065.17,1800,1885.51,1088.39
8/4/2025,MCKEE FOODS CORPORATION,AR-FAY,NV-LAS,1210.34,3889,1978.97,707.47
8/4/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,MO-JOP,1,937.5,213.01,275.49
8/4/2025,OVERHEAD DOOR c/o INTELLIGENT AUDIT,MO-JOP,NE-KEA,442.11,1985.5,704.84,829.44
8/4/2025,MASS DEPOT,NV-LAS,MO-JOP,1366.13,2350,2254.47,1141.64
8/4/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,GA-ATL,933.62,2342.8,1422.55,890.28
8/4/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,GA-ATL,933.62,2342.8,1438.69,671.7
8/3/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,KS-SAL,425.49,1246.57,654.87,698.88
8/1/2025,PACKER FREIGHT SYSTEMS,MO-JOP,OK-TUL,77.05,675,118.65,377.87
8/1/2025,ACME BRICK CO,AR-JON,AR-FAY,295.65,735,719.5,744.98
8/1/2025,STANDARD TRANSPORTATION SERVICES INC,OH-COL,MO-JOP,687.54,1250,1134.22,722.64
8/1/2025,KCH TRANSPORTATION INC,FL-MIA,AL-HUN,748.64,780,1189.82,835.47
8/1/2025,LANDSTAR TRANSPORTATION LOGISTICS,OR-POR,MO-SPR,2041.06,3150,3453.97,2073.47
7/31/2025,BEST DEDICATED SOLUTIONS LLC,FL-ORL,GA-SAV,325.38,550,539.82,474.07
7/31/2025,BEST DEDICATED SOLUTIONS LLC,IA-DES,OK-TUL,464.85,1175,929.55,687.58
7/31/2025,"TFORCE LSM, LLC TFWW",GA-MAC,OK-TUL,879.69,1700,1427.92,735.6
7/31/2025,MCKEE FOODS CORPORATION,AR-FAY,NV-LAS,1210.34,3889,1968.64,717.58
7/31/2025,MOLO SOLUTIONS LLC,IA-DES,MO-JOP,351.73,750,562.4,780.64
7/31/2025,PAPERWORKS C/O TRANZACT,NE-KEA,MO-JOP,445.4,1249.09,837.21,573.45
7/31/2025,ENGLAND LOGISTICS INC,GA-ATL,OK-TUL,816.63,1275,1330.96,717.45
7/31/2025,ENGLAND LOGISTICS INC,GA-ATL,OK-TUL,812.05,1275,1264.24,610.53
7/31/2025,ACME BRICK CO,TX-DAL,MO-JOP,350.1,775,619.98,529.78
7/31/2025,M S W INC,MO-JOP,TN-JAC,515.26,1355.58,825.85,541.87
7/30/2025,BATLINER PAPERSTOCK - RECYCLING,MO-JOP,OK-TUL,73.95,548.44,324.96,272.85
7/30/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,MO-JOP,1,968.75,86.48,104.35
7/30/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,GA-ATL,815.48,2342.8,1255.7,627.89
7/30/2025,GOLD BOND BUILDING PRODUCTS,MO-KAN,OK-TUL,216.72,783.6,381.13,208.87
7/30/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,KS-SAL,410.79,1248.52,744.12,382.7
7/30/2025,STEAMBOAT TRANSPORTATION GROUP LLC,NV-LAS,OK-TUL,1274.89,2450,2129.5,876.78
7/30/2025,AXLE LOGISTICS LLC,VA-RIC,AR-FAY,1193.93,1800,1997.62,1331.17
7/30/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,GA-ATL,815.48,2342.8,1405.76,966.54
7/30/2025,M S W INC,MO-JOP,AR-FAY,106.87,649.84,203.72,240.25
7/30/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,FL-MIA,1509.84,4619.47,2432.94,1373.07
7/29/2025,TRINITY LOGISTICS INC,KS-TOP,OK-TUL,286.03,850,711.27,485.79
7/29/2025,LEGGETT & PLATT INC,MO-JOP,IA-DES,340.53,923.78,591.02,360.98
7/29/2025,PGT TRUCKING - PGT SERVICES,WY-CAS,IL-PEO,899.4,1400,1529.6,1101.05
7/29/2025,MEGACORP LOGISTICS LLC,TX-HOU,OK-TUL,517.18,1150,836.67,621.44
7/29/2025,ACME BRICK CO,TX-AUS,MO-KAN,666.03,1530,1051.89,630.61
7/29/2025,MOLO SOLUTIONS LLC,IA-DES,MO-JOP,352.73,750,563.91,216.98
7/29/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,FL-ORL,1162.3,3829.12,1939.09,1172.17
7/29/2025,M S W INC,MO-JOP,GA-MAC,897.51,2494.8,1415.83,1036.32
7/28/2025,PRODUCTIVE TRANSPORTATION INC,TX-DAL,OK-TUL,331.33,1000,547.77,486.07
7/28/2025,MCKEE FOODS CORPORATION,AR-FAY,NV-LAS,1210.34,3889,2010.57,774.61
7/28/2025,LEGGETT & PLATT INC,MO-JOP,IA-DES,340.53,923.78,605.45,740.33
7/28/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,KS-SAL,455.25,1220.74,695.04,235.41
7/28/2025,GOLD BOND BUILDING PRODUCTS,MO-SPR,OK-TUL,147.5,673.2,450.02,560
7/28/2025,JOHANSON TRANSPORTATION SERVICE,OR-POR,MO-KAN,2064.46,3100,3488.69,2175.84
7/28/2025,M S W INC,MO-JOP,TX-AUS,549.81,1708.8,992.11,953.17
7/28/2025,GREENHECK FAN C/O ECHO LOGISTICS,OK-TUL,MD-BAL,1235.01,3754.46,1896.3,1559.63
7/28/2025,M S W INC,MO-JOP,TX-HOU,632.53,1864.8,1004.49,709.76
7/28/2025,LEGGETT & PLATT INC,MO-JOP,WA-SEA,2000.46,5506.14,3080.24,2094.07
7/27/2025,GOLD BOND BUILDING PRODUCTS,MO-KAN,OK-TUL,216.72,783.6,726.28,876.3
7/27/2025,M S W INC,MO-JOP,MT-BIL,1101.7,3682,1719.21,1154.52
7/27/2025,M S W INC,MO-JOP,TX-DAL,384.72,1125.45,626.99,437.69
7/25/2025,RIGHTWAY LOGISTICS INC,TX-DAL,MO-SPR,417.1,900,648.22,593.59
7/25/2025,SUNSET TRANSPORTATION INC,NE-LIN,MO-SPR,335.65,750,606.43,620.33
7/25/2025,GOLD BOND BUILDING PRODUCTS,MO-KAN,OK-TUL,216.72,783.6,374.95,457.17
7/25/2025,STANDARD TRANSPORTATION SERVICES INC,AR-LIT,MO-JOP,278.76,930,434.55,232.88
7/25/2025,ARMSTRONG TRANSPORT GROUP INC,LA-NO,AR-FAY,568.7,1000,987.25,674.68
7/25/2025,LANDSTAR TRANSPORTATION LOGISTICS,SC-GRE,MO-JOP,869.81,1400,1427.21,854.81
7/25/2025,FLS TRANSPORTATION SERVICES INC,AZ-PHO,MO-JOP,1232.15,2400,1927,1233.58
7/24/2025,BATLINER PAPERSTOCK - RECYCLING,MO-JOP,OK-TUL,73.95,527.16,117.3,284.15
7/24/2025,C & H TRUCK BROKERS,GA-ATL,AR-LIT,460.82,1100,875.23,672.15
7/24/2025,TAMKO BUILDING PRODUCTS INC,MO-JOP,MO-JOP,1,968.75,229.36,284.71
7/24/2025,OLDCASTLE LAWN & GARDEN MIDWEST,MO-STL,OK-TUL,316.13,700,524.06,563.22
7/24/2025,C H ROBINSON WORLDWIDE,VA-HAR,KS-TOP,1017.66,1700,1700.91,1247.56
7/24/2025,GOLD BOND BUILDING PRODUCTS,MO-SPR,OK-TUL,147.5,673.2,450.02,451.4
7/24/2025,GOLD BOND BUILDING PRODUCTS,MO-SPR,OK-TUL,147.5,673.2,437.3,336.22
7/24/2025,M S W INC,MO-JOP,NE-LIN,383.07,1141.8,736.09,740.68
